=== Waypoint List ===
Longitude = 41.117542, Latitude = -42.329343, Altitude = 73.037274m, Distance left = 2633085.405060m, Subpoint 81
Longitude = 41.143532, Latitude = -42.541233, Altitude = 72.968200m, Distance left = 2615085.170613m, Subpoint 82
Longitude = 41.169133, Latitude = -42.753289, Altitude = 72.899194m, Distance left = 2597084.936583m, Subpoint 83
Longitude = 41.194344, Latitude = -42.965510, Altitude = 72.830257m, Distance left = 2579084.702971m, Subpoint 84
Longitude = 41.219166, Latitude = -43.177893, Altitude = 72.761389m, Distance left = 2561084.469776m, Subpoint 85
Longitude = 41.243597, Latitude = -43.390436, Altitude = 72.692590m, Distance left = 2543084.236997m, Subpoint 86
Longitude = 41.267637, Latitude = -43.603137, Altitude = 72.623860m, Distance left = 2525084.004633m, Subpoint 87
Longitude = 41.291286, Latitude = -43.815994, Altitude = 72.555198m, Distance left = 2507083.772685m, Subpoint 88
Longitude = 41.314541, Latitude = -44.029003, Altitude = 72.486606m, Distance left = 2489083.541151m, Subpoint 89
Longitude = 41.337405, Latitude = -44.242163, Altitude = 72.418081m, Distance left = 2471083.310030m, Subpoint 90
Longitude = 41.359874, Latitude = -44.455472, Altitude = 72.349626m, Distance left = 2453083.079323m, Subpoint 91
Longitude = 41.381949, Latitude = -44.668926, Altitude = 72.281239m, Distance left = 2435082.849028m, Subpoint 92
Longitude = 41.403630, Latitude = -44.882525, Altitude = 72.212920m, Distance left = 2417082.619145m, Subpoint 93
Longitude = 41.424915, Latitude = -45.096264, Altitude = 72.144669m, Distance left = 2399082.389674m, Subpoint 94
Longitude = 41.445805, Latitude = -45.310143, Altitude = 72.076487m, Distance left = 2381082.160613m, Subpoint 95
Longitude = 41.466298, Latitude = -45.524158, Altitude = 72.008373m, Distance left = 2363081.931962m, Subpoint 96
Longitude = 41.486394, Latitude = -45.738307, Altitude = 71.940327m, Distance left = 2345081.703721m, Subpoint 97
Longitude = 41.506093, Latitude = -45.952587, Altitude = 71.872349m, Distance left = 2327081.475889m, Subpoint 98
Longitude = 41.525394, Latitude = -46.166997, Altitude = 71.804439m, Distance left = 2309081.248465m, Subpoint 99
Longitude = 41.544296, Latitude = -46.381533, Altitude = 71.736597m, Distance left = 2291081.021449m, Subpoint 100
Longitude = 41.562799, Latitude = -46.596193, Altitude = 71.668823m, Distance left = 2273080.794840m, Subpoint 101
Longitude = 41.580903, Latitude = -46.810975, Altitude = 71.601116m, Distance left = 2255080.568637m, Subpoint 102
Longitude = 41.598607, Latitude = -47.025876, Altitude = 71.533478m, Distance left = 2237080.342840m, Subpoint 103
Longitude = 41.615911, Latitude = -47.240894, Altitude = 71.465907m, Distance left = 2219080.117449m, Subpoint 104
Longitude = 41.632814, Latitude = -47.456026, Altitude = 71.398403m, Distance left = 2201079.892462m, Subpoint 105
Longitude = 41.649315, Latitude = -47.671269, Altitude = 71.330967m, Distance left = 2183079.667879m, Subpoint 106
Longitude = 41.665415, Latitude = -47.886622, Altitude = 71.263598m, Distance left = 2165079.443700m, Subpoint 107
Longitude = 41.681112, Latitude = -48.102080, Altitude = 71.196297m, Distance left = 2147079.219924m, Subpoint 108
Longitude = 41.696407, Latitude = -48.317643, Altitude = 71.129063m, Distance left = 2129078.996550m, Subpoint 109
Longitude = 41.711299, Latitude = -48.533306, Altitude = 71.061897m, Distance left = 2111078.773578m, Subpoint 110
Longitude = 41.725788, Latitude = -48.749068, Altitude = 70.994797m, Distance left = 2093078.551008m, Subpoint 111
Longitude = 41.739873, Latitude = -48.964927, Altitude = 70.927765m, Distance left = 2075078.328837m, Subpoint 112
Longitude = 41.753553, Latitude = -49.180878, Altitude = 70.860799m, Distance left = 2057078.107067m, Subpoint 113
Longitude = 41.766829, Latitude = -49.396921, Altitude = 70.793901m, Distance left = 2039077.885696m, Subpoint 114
Longitude = 41.779700, Latitude = -49.613051, Altitude = 70.727070m, Distance left = 2021077.664724m, Subpoint 115
Longitude = 41.792166, Latitude = -49.829267, Altitude = 70.660305m, Distance left = 2003077.444150m, Subpoint 116
Longitude = 41.804227, Latitude = -50.045565, Altitude = 70.593607m, Distance left = 1985077.223974m, Subpoint 117
Longitude = 41.815881, Latitude = -50.261944, Altitude = 70.526976m, Distance left = 1967077.004194m, Subpoint 118
Longitude = 41.827129, Latitude = -50.478400, Altitude = 70.460411m, Distance left = 1949076.784811m, Subpoint 119
Longitude = 41.837971, Latitude = -50.694930, Altitude = 70.393913m, Distance left = 1931076.565825m, Subpoint 120
Longitude = 41.848406, Latitude = -50.911533, Altitude = 70.327482m, Distance left = 1913076.347233m, Subpoint 121
Longitude = 41.858434, Latitude = -51.128205, Altitude = 70.261117m, Distance left = 1895076.129036m, Subpoint 122
Longitude = 41.868055, Latitude = -51.344944, Altitude = 70.194818m, Distance left = 1877075.911233m, Subpoint 123
Longitude = 41.877268, Latitude = -51.561746, Altitude = 70.128585m, Distance left = 1859075.693824m, Subpoint 124
Longitude = 41.886073, Latitude = -51.778609, Altitude = 70.062419m, Distance left = 1841075.476807m, Subpoint 125
Longitude = 41.894470, Latitude = -51.995531, Altitude = 69.996319m, Distance left = 1823075.260184m, Subpoint 126
Longitude = 41.902458, Latitude = -52.212509, Altitude = 69.930285m, Distance left = 1805075.043951m, Subpoint 127
Longitude = 41.910038, Latitude = -52.429539, Altitude = 69.864317m, Distance left = 1787074.828110m, Subpoint 128
Longitude = 41.917210, Latitude = -52.646620, Altitude = 69.798416m, Distance left = 1769074.612660m, Subpoint 129
Longitude = 41.923972, Latitude = -52.863748, Altitude = 69.732580m, Distance left = 1751074.397600m, Subpoint 130
Longitude = 41.930325, Latitude = -53.080921, Altitude = 69.666809m, Distance left = 1733074.182929m, Subpoint 131
Longitude = 41.936269, Latitude = -53.298135, Altitude = 69.601105m, Distance left = 1715073.968647m, Subpoint 132
Longitude = 41.941804, Latitude = -53.515389, Altitude = 69.535466m, Distance left = 1697073.754754m, Subpoint 133
Longitude = 41.946929, Latitude = -53.732679, Altitude = 69.469893m, Distance left = 1679073.541248m, Subpoint 134
Longitude = 41.951644, Latitude = -53.950003, Altitude = 69.404386m, Distance left = 1661073.328130m, Subpoint 135
Longitude = 41.955949, Latitude = -54.167357, Altitude = 69.338944m, Distance left = 1643073.115398m, Subpoint 136
Longitude = 41.959844, Latitude = -54.384739, Altitude = 69.273567m, Distance left = 1625072.903052m, Subpoint 137
Longitude = 41.963330, Latitude = -54.602147, Altitude = 69.208256m, Distance left = 1607072.691092m, Subpoint 138
Longitude = 41.966405, Latitude = -54.819576, Altitude = 69.143010m, Distance left = 1589072.479517m, Subpoint 139
Longitude = 41.969069, Latitude = -55.037026, Altitude = 69.077830m, Distance left = 1571072.268325m, Subpoint 140
Longitude = 41.971324, Latitude = -55.254492, Altitude = 69.012714m, Distance left = 1553072.057518m, Subpoint 141
Longitude = 41.973167, Latitude = -55.471972, Altitude = 68.947664m, Distance left = 1535071.847094m, Subpoint 142
Longitude = 41.974601, Latitude = -55.689464, Altitude = 68.882679m, Distance left = 1517071.637053m, Subpoint 143
Longitude = 41.975624, Latitude = -55.906963, Altitude = 68.817758m, Distance left = 1499071.427393m, Subpoint 144
Longitude = 41.976236, Latitude = -56.124469, Altitude = 68.752903m, Distance left = 1481071.218116m, Subpoint 145
Longitude = 41.976438, Latitude = -56.341977, Altitude = 68.688112m, Distance left = 1463071.009219m, Subpoint 146
Longitude = 41.976229, Latitude = -56.559485, Altitude = 68.623387m, Distance left = 1445070.800702m, Subpoint 147
Longitude = 41.975610, Latitude = -56.776990, Altitude = 68.558726m, Distance left = 1427070.592565m, Subpoint 148
Longitude = 41.974580, Latitude = -56.994490, Altitude = 68.494129m, Distance left = 1409070.384808m, Subpoint 149
Longitude = 41.973140, Latitude = -57.211981, Altitude = 68.429598m, Distance left = 1391070.177429m, Subpoint 150
Longitude = 41.971289, Latitude = -57.429461, Altitude = 68.365130m, Distance left = 1373069.970429m, Subpoint 151
Longitude = 41.969028, Latitude = -57.646927, Altitude = 68.300728m, Distance left = 1355069.763806m, Subpoint 152
Longitude = 41.966356, Latitude = -57.864376, Altitude = 68.236389m, Distance left = 1337069.557560m, Subpoint 153
Longitude = 41.963274, Latitude = -58.081806, Altitude = 68.172115m, Distance left = 1319069.351690m, Subpoint 154
Longitude = 41.959782, Latitude = -58.299213, Altitude = 68.107906m, Distance left = 1301069.146197m, Subpoint 155
Longitude = 41.955880, Latitude = -58.516595, Altitude = 68.043760m, Distance left = 1283068.941078m, Subpoint 156
Longitude = 41.951568, Latitude = -58.733948, Altitude = 67.979679m, Distance left = 1265068.736335m, Subpoint 157
Longitude = 41.946846, Latitude = -58.951271, Altitude = 67.915662m, Distance left = 1247068.531965m, Subpoint 158
Longitude = 41.941714, Latitude = -59.168561, Altitude = 67.851708m, Distance left = 1229068.327970m, Subpoint 159
Longitude = 41.936172, Latitude = -59.385814, Altitude = 67.787819m, Distance left = 1211068.124347m, Subpoint 160
Longitude = 41.930222, Latitude = -59.603028, Altitude = 67.723994m, Distance left = 1193067.921097m, Subpoint 161
Longitude = 41.923861, Latitude = -59.820200, Altitude = 67.660232m, Distance left = 1175067.718219m, Subpoint 162
Longitude = 41.917092, Latitude = -60.037327, Altitude = 67.596534m, Distance left = 1157067.515713m, Subpoint 163
Longitude = 41.909914, Latitude = -60.254407, Altitude = 67.532900m, Distance left = 1139067.313578m, Subpoint 164
Longitude = 41.902327, Latitude = -60.471436, Altitude = 67.469329m, Distance left = 1121067.111812m, Subpoint 165
Longitude = 41.894331, Latitude = -60.688413, Altitude = 67.405823m, Distance left = 1103066.910417m, Subpoint 166
Longitude = 41.885927, Latitude = -60.905334, Altitude = 67.342379m, Distance left = 1085066.709391m, Subpoint 167
Longitude = 41.877115, Latitude = -61.122197, Altitude = 67.278999m, Distance left = 1067066.508734m, Subpoint 168
Longitude = 41.867896, Latitude = -61.338998, Altitude = 67.215683m, Distance left = 1049066.308444m, Subpoint 169
Longitude = 41.858268, Latitude = -61.555735, Altitude = 67.152429m, Distance left = 1031066.108523m, Subpoint 170
Longitude = 41.848233, Latitude = -61.772406, Altitude = 67.089239m, Distance left = 1013065.908968m, Subpoint 171
Longitude = 41.837791, Latitude = -61.989008, Altitude = 67.026112m, Distance left = 995065.709780m, Subpoint 172
Longitude = 41.826943, Latitude = -62.205537, Altitude = 66.963049m, Distance left = 977065.510958m, Subpoint 173
Longitude = 41.815688, Latitude = -62.421992, Altitude = 66.900048m, Distance left = 959065.312502m, Subpoint 174
Longitude = 41.804026, Latitude = -62.638369, Altitude = 66.837110m, Distance left = 941065.114410m, Subpoint 175
Longitude = 41.791959, Latitude = -62.854666, Altitude = 66.774236m, Distance left = 923064.916683m, Subpoint 176
Longitude = 41.779486, Latitude = -63.070880, Altitude = 66.711424m, Distance left = 905064.719319m, Subpoint 177
Longitude = 41.766608, Latitude = -63.287009, Altitude = 66.648675m, Distance left = 887064.522319m, Subpoint 178
Longitude = 41.753325, Latitude = -63.503050, Altitude = 66.585989m, Distance left = 869064.325681m, Subpoint 179
Longitude = 41.739638, Latitude = -63.719000, Altitude = 66.523365m, Distance left = 851064.129406m, Subpoint 180
Longitude = 41.725546, Latitude = -63.934857, Altitude = 66.460804m, Distance left = 833063.933492m, Subpoint 181
Longitude = 41.711051, Latitude = -64.150617, Altitude = 66.398306m, Distance left = 815063.737940m, Subpoint 182
Longitude = 41.696152, Latitude = -64.366279, Altitude = 66.335870m, Distance left = 797063.542748m, Subpoint 183
Longitude = 41.680851, Latitude = -64.581840, Altitude = 66.273496m, Distance left = 779063.347916m, Subpoint 184
Longitude = 41.665146, Latitude = -64.797297, Altitude = 66.211185m, Distance left = 761063.153444m, Subpoint 185
Longitude = 41.649040, Latitude = -65.012647, Altitude = 66.148936m, Distance left = 743062.959330m, Subpoint 186
Longitude = 41.632531, Latitude = -65.227889, Altitude = 66.086750m, Distance left = 725062.765575m, Subpoint 187
Longitude = 41.615622, Latitude = -65.443019, Altitude = 66.024625m, Distance left = 707062.572178m, Subpoint 188
Longitude = 41.598312, Latitude = -65.658034, Altitude = 65.962563m, Distance left = 689062.379138m, Subpoint 189
Longitude = 41.580601, Latitude = -65.872934, Altitude = 65.900563m, Distance left = 671062.186455m, Subpoint 190
Longitude = 41.562490, Latitude = -66.087714, Altitude = 65.838625m, Distance left = 653061.994129m, Subpoint 191
Longitude = 41.543980, Latitude = -66.302372, Altitude = 65.776749m, Distance left = 635061.802158m, Subpoint 192
Longitude = 41.525071, Latitude = -66.516906, Altitude = 65.714934m, Distance left = 617061.610542m, Subpoint 193
Longitude = 41.505763, Latitude = -66.731313, Altitude = 65.653182m, Distance left = 599061.419281m, Subpoint 194
Longitude = 41.486058, Latitude = -66.945592, Altitude = 65.591491m, Distance left = 581061.228375m, Subpoint 195
Longitude = 41.465955, Latitude = -67.159738, Altitude = 65.529862m, Distance left = 563061.037822m, Subpoint 196
Longitude = 41.445455, Latitude = -67.373751, Altitude = 65.468294m, Distance left = 545060.847622m, Subpoint 197
Longitude = 41.424559, Latitude = -67.587627, Altitude = 65.406789m, Distance left = 527060.657774m, Subpoint 198
Longitude = 41.403267, Latitude = -67.801364, Altitude = 65.345344m, Distance left = 509060.468279m, Subpoint 199
Longitude = 41.381580, Latitude = -68.014960, Altitude = 65.283961m, Distance left = 491060.279135m, Subpoint 200
Longitude = 41.359498, Latitude = -68.228412, Altitude = 65.222640m, Distance left = 473060.090343m, Subpoint 201
Longitude = 41.337022, Latitude = -68.441718, Altitude = 65.161379m, Distance left = 455059.901900m, Subpoint 202
Longitude = 41.314152, Latitude = -68.654876, Altitude = 65.100180m, Distance left = 437059.713808m, Subpoint 203
Longitude = 41.290889, Latitude = -68.867883, Altitude = 65.039043m, Distance left = 419059.526065m, Subpoint 204
Longitude = 41.267234, Latitude = -69.080737, Altitude = 64.977966m, Distance left = 401059.338672m, Subpoint 205
Longitude = 41.243188, Latitude = -69.293435, Altitude = 64.916950m, Distance left = 383059.151626m, Subpoint 206
Longitude = 41.218750, Latitude = -69.505975, Altitude = 64.855996m, Distance left = 365058.964929m, Subpoint 207
Longitude = 41.193921, Latitude = -69.718356, Altitude = 64.795102m, Distance left = 347058.778578m, Subpoint 208
Longitude = 41.168703, Latitude = -69.930574, Altitude = 64.734270m, Distance left = 329058.592575m, Subpoint 209
Longitude = 41.143096, Latitude = -70.142628, Altitude = 64.673498m, Distance left = 311058.406918m, Subpoint 210
Longitude = 41.117100, Latitude = -70.354514, Altitude = 64.612787m, Distance left = 293058.221607m, Subpoint 211
Longitude = 41.090716, Latitude = -70.566232, Altitude = 64.552136m, Distance left = 275058.036641m, Subpoint 212
Longitude = 41.063945, Latitude = -70.777779, Altitude = 64.491547m, Distance left = 257057.852020m, Subpoint 213
Longitude = 41.036788, Latitude = -70.989152, Altitude = 64.431017m, Distance left = 239057.667743m, Subpoint 214
Longitude = 41.009244, Latitude = -71.200350, Altitude = 64.370549m, Distance left = 221057.483810m, Subpoint 215
Longitude = 40.981316, Latitude = -71.411369, Altitude = 64.310141m, Distance left = 203057.300220m, Subpoint 216
Longitude = 40.953003, Latitude = -71.622210, Altitude = 64.249793m, Distance left = 185057.116973m, Subpoint 217
Longitude = 40.924306, Latitude = -71.832868, Altitude = 64.189505m, Distance left = 167056.934068m, Subpoint 218
Longitude = 40.895226, Latitude = -72.043341, Altitude = 64.129278m, Distance left = 149056.751505m, Subpoint 219
Longitude = 40.865764, Latitude = -72.253629, Altitude = 64.069111m, Distance left = 131056.569283m, Subpoint 220
Longitude = 40.835921, Latitude = -72.463729, Altitude = 64.009005m, Distance left = 113056.387402m, Subpoint 221
Longitude = 40.805696, Latitude = -72.673638, Altitude = 63.948958m, Distance left = 95056.205860m, Subpoint 222
Longitude = 40.775092, Latitude = -72.883355, Altitude = 63.888972m, Distance left = 77056.024659m, Subpoint 223
Longitude = 40.744108, Latitude = -73.092878, Altitude = 63.829045m, Distance left = 59055.843796m, Subpoint 224
Longitude = 40.712746, Latitude = -73.302204, Altitude = 63.769178m, Distance left = 41055.663273m, Subpoint 225
Longitude = 40.681006, Latitude = -73.511332, Altitude = 63.709372m, Distance left = 23055.483087m, Subpoint 226
Longitude = 40.648889, Latitude = -73.720260, Altitude = 63.649625m, Distance left = 5055.303239m, Subpoint 227
Longitude = 40.639801, Latitude = -73.778901, Altitude = 63.589937m, Distance left = 0.000000m, Subpoint 228

=== From New York to Halifax ===
New York has coordinates 40.639801 -73.778900 and altitude 3.962400m, Halifax has coordinates 44.880798 -63.508598 and altitude 145.389600m
Distance between waypoints: 961987.496479m, Distance each segment: 18000.000000m, Subpoints: 53.443750
Longitude = 40.727203, Latitude = -73.599499, Altitude = 4.103827m, Distance left = 943987.506229m, Subpoint 0
Longitude = 40.814327, Latitude = -73.419627, Altitude = 4.245113m, Distance left = 925987.515159m, Subpoint 1
Longitude = 40.901170, Latitude = -73.239283, Altitude = 4.386257m, Distance left = 907987.523272m, Subpoint 2
Longitude = 40.987732, Latitude = -73.058466, Altitude = 4.527261m, Distance left = 889987.530569m, Subpoint 3
Longitude = 41.074011, Latitude = -72.877174, Altitude = 4.668123m, Distance left = 871987.537051m, Subpoint 4
Longitude = 41.160005, Latitude = -72.695406, Altitude = 4.808845m, Distance left = 853987.542718m, Subpoint 5
Longitude = 41.245712, Latitude = -72.513161, Altitude = 4.949425m, Distance left = 835987.547573m, Subpoint 6
Longitude = 41.331131, Latitude = -72.330438, Altitude = 5.089866m, Distance left = 817987.551617m, Subpoint 7
Longitude = 41.416260, Latitude = -72.147237, Altitude = 5.230165m, Distance left = 799987.554850m, Subpoint 8
Longitude = 41.501099, Latitude = -71.963555, Altitude = 5.370325m, Distance left = 781987.557274m, Subpoint 9
Longitude = 41.585644, Latitude = -71.779393, Altitude = 5.510344m, Distance left = 763987.558890m, Subpoint 10
Longitude = 41.669894, Latitude = -71.594748, Altitude = 5.650223m, Distance left = 745987.559699m, Subpoint 11
Longitude = 41.753848, Latitude = -71.409620, Altitude = 5.789963m, Distance left = 727987.559703m, Subpoint 12
Longitude = 41.837504, Latitude = -71.224008, Altitude = 5.929562m, Distance left = 709987.558902m, Subpoint 13
Longitude = 41.920861, Latitude = -71.037911, Altitude = 6.069022m, Distance left = 691987.557299m, Subpoint 14
Longitude = 42.003916, Latitude = -70.851328, Altitude = 6.208343m, Distance left = 673987.554893m, Subpoint 15
Longitude = 42.086669, Latitude = -70.664259, Altitude = 6.347524m, Distance left = 655987.551687m, Subpoint 16
Longitude = 42.169116, Latitude = -70.476701, Altitude = 6.486566m, Distance left = 637987.547681m, Subpoint 17
Longitude = 42.251258, Latitude = -70.288655, Altitude = 6.625469m, Distance left = 619987.542877m, Subpoint 18
Longitude = 42.333091, Latitude = -70.100119, Altitude = 6.764233m, Distance left = 601987.537276m, Subpoint 19
Longitude = 42.414615, Latitude = -69.911093, Altitude = 6.902859m, Distance left = 583987.530879m, Subpoint 20
Longitude = 42.495828, Latitude = -69.721576, Altitude = 7.041345m, Distance left = 565987.523687m, Subpoint 21
Longitude = 42.576727, Latitude = -69.531567, Altitude = 7.179694m, Distance left = 547987.515702m, Subpoint 22
Longitude = 42.657312, Latitude = -69.341065, Altitude = 7.317904m, Distance left = 529987.506924m, Subpoint 23
Longitude = 42.737580, Latitude = -69.150070, Altitude = 7.455975m, Distance left = 511987.497355m, Subpoint 24
Longitude = 42.817531, Latitude = -68.958581, Altitude = 7.593909m, Distance left = 493987.486996m, Subpoint 25
Longitude = 42.897161, Latitude = -68.766597, Altitude = 7.731705m, Distance left = 475987.475848m, Subpoint 26
Longitude = 42.976469, Latitude = -68.574117, Altitude = 7.869363m, Distance left = 457987.463912m, Subpoint 27
Longitude = 43.055455, Latitude = -68.381142, Altitude = 8.006883m, Distance left = 439987.451190m, Subpoint 28
Longitude = 43.134115, Latitude = -68.187669, Altitude = 8.144266m, Distance left = 421987.437683m, Subpoint 29
Longitude = 43.212448, Latitude = -67.993699, Altitude = 8.281511m, Distance left = 403987.423391m, Subpoint 30
Longitude = 43.290453, Latitude = -67.799232, Altitude = 8.418619m, Distance left = 385987.408317m, Subpoint 31
Longitude = 43.368128, Latitude = -67.604266, Altitude = 8.555590m, Distance left = 367987.392460m, Subpoint 32
Longitude = 43.445470, Latitude = -67.408801, Altitude = 8.692424m, Distance left = 349987.375823m, Subpoint 33
Longitude = 43.522479, Latitude = -67.212837, Altitude = 8.829121m, Distance left = 331987.358407m, Subpoint 34
Longitude = 43.599152, Latitude = -67.016373, Altitude = 8.965682m, Distance left = 313987.340212m, Subpoint 35
Longitude = 43.675488, Latitude = -66.819408, Altitude = 9.102105m, Distance left = 295987.321240m, Subpoint 36
Longitude = 43.751485, Latitude = -66.621943, Altitude = 9.238393m, Distance left = 277987.301493m, Subpoint 37
Longitude = 43.827142, Latitude = -66.423977, Altitude = 9.374544m, Distance left = 259987.280970m, Subpoint 38
Longitude = 43.902455, Latitude = -66.225510, Altitude = 9.510559m, Distance left = 241987.259674m, Subpoint 39
Longitude = 43.977424, Latitude = -66.026541, Altitude = 9.646438m, Distance left = 223987.237605m, Subpoint 40
Longitude = 44.052047, Latitude = -65.827070, Altitude = 9.782181m, Distance left = 205987.214765m, Subpoint 41
Longitude = 44.126322, Latitude = -65.627097, Altitude = 9.917789m, Distance left = 187987.191154m, Subpoint 42
Longitude = 44.200248, Latitude = -65.426622, Altitude = 10.053261m, Distance left = 169987.166775m, Subpoint 43
Longitude = 44.273822, Latitude = -65.225644, Altitude = 10.188597m, Distance left = 151987.141628m, Subpoint 44
Longitude = 44.347043, Latitude = -65.024164, Altitude = 10.323798m, Distance left = 133987.115714m, Subpoint 45
Longitude = 44.419908, Latitude = -64.822180, Altitude = 10.458864m, Distance left = 115987.089034m, Subpoint 46
Longitude = 44.492417, Latitude = -64.619694, Altitude = 10.593795m, Distance left = 97987.061590m, Subpoint 47
Longitude = 44.564568, Latitude = -64.416705, Altitude = 10.728590m, Distance left = 79987.033383m, Subpoint 48
Longitude = 44.636357, Latitude = -64.213214, Altitude = 10.863251m, Distance left = 61987.004413m, Subpoint 49
Longitude = 44.707785, Latitude = -64.009219, Altitude = 10.997778m, Distance left = 43986.974682m, Subpoint 50
Longitude = 44.778848, Latitude = -63.804721, Altitude = 11.132170m, Distance left = 25986.944192m, Subpoint 51
Longitude = 44.849546, Latitude = -63.599721, Altitude = 11.266427m, Distance left = 7986.912943m, Subpoint 52
Longitude = 44.880798, Latitude = -63.508598, Altitude = 11.400550m, Distance left = 0.000000m, Subpoint 53

=== From Halifax to London ===
Halifax has coordinates 44.880798 -63.508598 and altitude 145.389600m, London has coordinates 51.470600 -0.461941 and altitude 25.298400m
Distance between waypoints: 4589676.629634m, Distance each segment: 18000.000000m, Subpoints: 254.982035
Longitude = 44.967753, Latitude = -63.316052, Altitude = 145.269509m, Distance left = 4571676.133238m, Subpoint 0
Longitude = 45.054382, Latitude = -63.122923, Altitude = 145.149538m, Distance left = 4553675.637604m, Subpoint 1
Longitude = 45.140685, Latitude = -62.929209, Altitude = 145.029687m, Distance left = 4535675.142734m, Subpoint 2
Longitude = 45.226660, Latitude = -62.734908, Altitude = 144.909955m, Distance left = 4517674.648624m, Subpoint 3
Longitude = 45.312304, Latitude = -62.540020, Altitude = 144.790344m, Distance left = 4499674.155275m, Subpoint 4
Longitude = 45.397616, Latitude = -62.344543, Altitude = 144.670852m, Distance left = 4481673.662686m, Subpoint 5
Longitude = 45.482594, Latitude = -62.148476, Altitude = 144.551479m, Distance left = 4463673.170854m, Subpoint 6
Longitude = 45.567235, Latitude = -61.951818, Altitude = 144.432226m, Distance left = 4445672.679779m, Subpoint 7
Longitude = 45.651537, Latitude = -61.754568, Altitude = 144.313092m, Distance left = 4427672.189460m, Subpoint 8
Longitude = 45.735499, Latitude = -61.556724, Altitude = 144.194078m, Distance left = 4409671.699896m, Subpoint 9
Longitude = 45.819119, Latitude = -61.358286, Altitude = 144.075182m, Distance left = 4391671.211086m, Subpoint 10
Longitude = 45.902394, Latitude = -61.159252, Altitude = 143.956405m, Distance left = 4373670.723028m, Subpoint 11
Longitude = 45.985323, Latitude = -60.959621, Altitude = 143.837747m, Distance left = 4355670.235722m, Subpoint 12
Longitude = 46.067902, Latitude = -60.759392, Altitude = 143.719208m, Distance left = 4337669.749166m, Subpoint 13
Longitude = 46.150132, Latitude = -60.558565, Altitude = 143.600787m, Distance left = 4319669.263360m, Subpoint 14
Longitude = 46.232008, Latitude = -60.357138, Altitude = 143.482485m, Distance left = 4301668.778302m, Subpoint 15
Longitude = 46.313530, Latitude = -60.155110, Altitude = 143.364301m, Distance left = 4283668.293991m, Subpoint 16
Longitude = 46.394695, Latitude = -59.952481, Altitude = 143.246235m, Distance left = 4265667.810426m, Subpoint 17
Longitude = 46.475501, Latitude = -59.749250, Altitude = 143.128287m, Distance left = 4247667.327606m, Subpoint 18
Longitude = 46.555945, Latitude = -59.545416, Altitude = 143.010457m, Distance left = 4229666.845531m, Subpoint 19
Longitude = 46.636027, Latitude = -59.340977, Altitude = 142.892745m, Distance left = 4211666.364198m, Subpoint 20
Longitude = 46.715744, Latitude = -59.135934, Altitude = 142.775151m, Distance left = 4193665.883607m, Subpoint 21
Longitude = 46.795093, Latitude = -58.930286, Altitude = 142.657674m, Distance left = 4175665.403756m, Subpoint 22
Longitude = 46.874073, Latitude = -58.724032, Altitude = 142.540315m, Distance left = 4157664.924646m, Subpoint 23
Longitude = 46.952681, Latitude = -58.517171, Altitude = 142.423073m, Distance left = 4139664.446274m, Subpoint 24
Longitude = 47.030916, Latitude = -58.309704, Altitude = 142.305948m, Distance left = 4121663.968639m, Subpoint 25
Longitude = 47.108774, Latitude = -58.101628, Altitude = 142.188940m, Distance left = 4103663.491741m, Subpoint 26
Longitude = 47.186255, Latitude = -57.892944, Altitude = 142.072050m, Distance left = 4085663.015578m, Subpoint 27
Longitude = 47.263356, Latitude = -57.683652, Altitude = 141.955276m, Distance left = 4067662.540150m, Subpoint 28
Longitude = 47.340075, Latitude = -57.473751, Altitude = 141.838619m, Distance left = 4049662.065455m, Subpoint 29
Longitude = 47.416409, Latitude = -57.263240, Altitude = 141.722079m, Distance left = 4031661.591492m, Subpoint 30
Longitude = 47.492357, Latitude = -57.052120, Altitude = 141.605655m, Distance left = 4013661.118260m, Subpoint 31
Longitude = 47.567917, Latitude = -56.840390, Altitude = 141.489348m, Distance left = 3995660.645759m, Subpoint 32
Longitude = 47.643085, Latitude = -56.628049, Altitude = 141.373157m, Distance left = 3977660.173986m, Subpoint 33
Longitude = 47.717861, Latitude = -56.415099, Altitude = 141.257083m, Distance left = 3959659.702941m, Subpoint 34
Longitude = 47.792241, Latitude = -56.201537, Altitude = 141.141124m, Distance left = 3941659.232623m, Subpoint 35
Longitude = 47.866225, Latitude = -55.987365, Altitude = 141.025281m, Distance left = 3923658.763031m, Subpoint 36
Longitude = 47.939809, Latitude = -55.772583, Altitude = 140.909554m, Distance left = 3905658.294164m, Subpoint 37
Longitude = 48.012991, Latitude = -55.557190, Altitude = 140.793943m, Distance left = 3887657.826021m, Subpoint 38
Longitude = 48.085769, Latitude = -55.341186, Altitude = 140.678448m, Distance left = 3869657.358600m, Subpoint 39
Longitude = 48.158142, Latitude = -55.124572, Altitude = 140.563067m, Distance left = 3851656.891901m, Subpoint 40
Longitude = 48.230106, Latitude = -54.907348, Altitude = 140.447803m, Distance left = 3833656.425923m, Subpoint 41
Longitude = 48.301660, Latitude = -54.689513, Altitude = 140.332653m, Distance left = 3815655.960664m, Subpoint 42
Longitude = 48.372802, Latitude = -54.471069, Altitude = 140.217619m, Distance left = 3797655.496123m, Subpoint 43
Longitude = 48.443529, Latitude = -54.252015, Altitude = 140.102700m, Distance left = 3779655.032300m, Subpoint 44
